subject	BlockReport	condition	trial_num	yn	setsize	response	error	message	feedback	rt
6	experiment	RVvGV	66	0	18	1	0	TNEG	TNEG	362
6	experiment	RVvGV	67	0	6	1	0	TNEG	TNEG	380
6	experiment	RVvGV	68	0	12	1	0	TNEG	TNEG	479
6	experiment	RVvGV	69	1	12	40	0	HIT	HIT	328
6	experiment	RVvGV	70	0	18	1	0	TNEG	TNEG	314
6	experiment	RVvGV	71	0	3	1	0	TNEG	TNEG	399
6	experiment	RVvGV	72	0	12	1	0	TNEG	TNEG	367
6	experiment	RVvGV	73	0	6	1	0	TNEG	TNEG	357
6	experiment	RVvGV	74	1	18	40	0	HIT	HIT	346
6	experiment	RVvGV	75	1	3	40	0	HIT	HIT	358
6	experiment	RVvGV	76	0	6	1	0	TNEG	TNEG	365
6	experiment	RVvGV	77	0	18	1	0	TNEG	TNEG	458
6	experiment	RVvGV	78	1	3	40	0	HIT	HIT	336
6	experiment	RVvGV	79	1	18	40	0	HIT	HIT	322
6	experiment	RVvGV	80	0	12	1	0	TNEG	TNEG	336
6	experiment	RVvGV	81	1	18	40	0	HIT	HIT	306
6	experiment	RVvGV	82	0	18	1	0	TNEG	TNEG	337
6	experiment	RVvGV	83	1	18	40	0	HIT	HIT	410
6	experiment	RVvGV	84	0	6	1	0	TNEG	TNEG	356
6	experiment	RVvGV	85	0	3	1	0	TNEG	TNEG	375
6	experiment	RVvGV	86	1	12	40	0	HIT	HIT	319
6	experiment	RVvGV	87	0	6	1	0	TNEG	TNEG	325
6	experiment	RVvGV	88	1	6	40	0	HIT	HIT	308
6	experiment	RVvGV	89	1	3	40	0	HIT	HIT	302
6	experiment	RVvGV	90	0	12	1	0	TNEG	TNEG	367
6	experiment	RVvGV	91	0	12	1	0	TNEG	TNEG	343
6	experiment	RVvGV	92	1	3	40	0	HIT	HIT	271
6	experiment	RVvGV	93	0	18	1	0	TNEG	TNEG	427
6	experiment	RVvGV	94	0	6	1	0	TNEG	TNEG	333
6	experiment	RVvGV	95	0	18	1	0	TNEG	TNEG	410
6	experiment	RVvGV	96	1	3	40	0	HIT	HIT	352
6	experiment	RVvGV	97	1	6	40	0	HIT	HIT	324
6	experiment	RVvGV	98	1	12	40	0	HIT	HIT	311
6	experiment	RVvGV	99	1	12	40	0	HIT	HIT	286
6	experiment	RVvGV	100	1	3	40	0	HIT	HIT	278
6	experiment	RVvGV	101	1	12	40	0	HIT	HIT	367
6	experiment	RVvGV	102	1	3	40	0	HIT	HIT	327
6	experiment	RVvGV	103	0	3	1	0	TNEG	TNEG	335
6	experiment	RVvGV	104	1	12	40	0	HIT	HIT	311
6	experiment	RVvGV	105	0	18	1	0	TNEG	TNEG	386
6	experiment	RVvGV	106	0	3	1	0	TNEG	TNEG	391
6	experiment	RVvGV	107	1	18	40	0	HIT	HIT	482
6	experiment	RVvGV	108	0	12	1	0	TNEG	TNEG	319
6	experiment	RVvGV	109	0	18	1	0	TNEG	TNEG	338
6	experiment	RVvGV	110	0	12	1	0	TNEG	TNEG	351
6	experiment	RVvGV	111	1	12	40	0	HIT	HIT	327
6	experiment	RVvGV	112	1	6	40	0	HIT	HIT	293
6	experiment	RVvGV	113	1	18	40	0	HIT	HIT	314
6	experiment	RVvGV	114	1	3	40	0	HIT	HIT	279
6	experiment	RVvGV	115	1	6	40	0	HIT	HIT	252
6	experiment	RVvGV	116	1	12	40	0	HIT	HIT	311
6	experiment	RVvGV	117	1	6	40	0	HIT	HIT	237
6	experiment	RVvGV	118	1	18	40	0	HIT	HIT	298
6	experiment	RVvGV	119	1	6	40	0	HIT	HIT	276
6	experiment	RVvGV	120	0	3	1	0	TNEG	TNEG	335
6	experiment	RVvGV	121	0	18	1	0	TNEG	TNEG	354
6	experiment	RVvGV	122	0	12	1	0	TNEG	TNEG	398
6	experiment	RVvGV	123	1	18	40	0	HIT	HIT	362
6	experiment	RVvGV	124	1	18	40	0	HIT	HIT	298
6	experiment	RVvGV	125	0	12	1	0	TNEG	TNEG	328
6	experiment	RVvGV	126	0	12	1	0	TNEG	TNEG	383
6	experiment	RVvGV	127	0	3	1	0	TNEG	TNEG	383
6	experiment	RVvGV	128	0	6	1	0	TNEG	TNEG	356
6	experiment	RVvGV	129	1	12	40	0	HIT	HIT	359
6	experiment	RVvGV	130	1	6	40	0	HIT	HIT	348
6	experiment	RVvGV	131	0	6	1	0	TNEG	TNEG	348
6	experiment	RVvGV	132	1	3	40	0	HIT	HIT	302
6	experiment	RVvGV	133	1	12	40	0	HIT	HIT	319
6	experiment	RVvGV	134	0	3	40	1	FA	FA	431
6	experiment	RVvGV	135	0	18	1	0	TNEG	TNEG	362
6	experiment	RVvGV	136	1	3	40	0	HIT	HIT	310
6	experiment	RVvGV	137	1	3	40	0	HIT	HIT	407
6	experiment	RVvGV	138	0	3	1	0	TNEG	TNEG	391
6	experiment	RVvGV	139	0	12	1	0	TNEG	TNEG	383
6	experiment	RVvGV	140	0	6	1	0	TNEG	TNEG	372
6	experiment	RVvGV	141	1	18	40	0	HIT	HIT	435
6	experiment	RVvGV	142	1	12	40	0	HIT	HIT	383
6	experiment	RVvGV	143	0	18	1	0	TNEG	TNEG	338
6	experiment	RVvGV	144	1	18	40	0	HIT	HIT	338
6	experiment	RVvGV	145	0	3	1	0	TNEG	TNEG	439
6	experiment	RVvGV	146	0	12	1	0	TNEG	TNEG	422
6	experiment	RVvGV	147	1	12	40	0	HIT	HIT	375
6	experiment	RVvGV	148	0	3	1	0	TNEG	TNEG	391
6	experiment	RVvGV	149	1	6	40	0	HIT	HIT	404
6	experiment	RVvGV	150	1	3	40	0	HIT	HIT	366
6	experiment	RVvGV	151	0	3	1	0	TNEG	TNEG	391
6	experiment	RVvGV	152	1	12	40	0	HIT	HIT	302
6	experiment	RVvGV	153	0	6	1	0	TNEG	TNEG	348
6	experiment	RVvGV	154	1	18	40	0	HIT	HIT	354
6	experiment	RVvGV	155	1	18	40	0	HIT	HIT	378
6	experiment	RVvGV	156	0	12	1	0	TNEG	TNEG	350
6	experiment	RVvGV	157	0	18	1	0	TNEG	TNEG	395
6	experiment	RVvGV	158	0	18	1	0	TNEG	TNEG	338
6	experiment	RVvGV	159	1	12	40	0	HIT	HIT	343
6	experiment	RVvGV	160	0	18	1	0	TNEG	TNEG	329
6	experiment	RVvGV	161	1	6	40	0	HIT	HIT	315
6	experiment	RVvGV	162	0	18	1	0	TNEG	TNEG	418
6	experiment	RVvGV	163	1	6	40	0	HIT	HIT	308
6	experiment	RVvGV	164	0	3	1	0	TNEG	TNEG	351
6	experiment	RVvGV	165	0	6	1	0	TNEG	TNEG	381
6	experiment	RVvGV	166	1	12	40	0	HIT	HIT	343
6	experiment	RVvGV	167	0	3	1	0	TNEG	TNEG	351
6	experiment	RVvGV	168	1	12	40	0	HIT	HIT	287
6	experiment	RVvGV	169	1	6	40	0	HIT	HIT	340
6	experiment	RVvGV	170	1	18	40	0	HIT	HIT	338
6	experiment	RVvGV	171	1	6	40	0	HIT	HIT	420
6	experiment	RVvGV	172	0	6	1	0	TNEG	TNEG	356
6	experiment	RVvGV	173	1	18	40	0	HIT	HIT	290
6	experiment	RVvGV	174	0	3	1	0	TNEG	TNEG	351
6	experiment	RVvGV	175	1	12	40	0	HIT	HIT	287
6	experiment	RVvGV	176	0	6	1	0	TNEG	TNEG	324
6	experiment	RVvGV	177	0	18	1	0	TNEG	TNEG	361
6	experiment	RVvGV	178	1	6	40	0	HIT	HIT	299
6	experiment	RVvGV	179	0	18	1	0	TNEG	TNEG	329
6	experiment	RVvGV	180	0	18	1	0	TNEG	TNEG	314
6	experiment	RVvGV	181	0	18	1	0	TNEG	TNEG	379
6	experiment	RVvGV	182	0	18	1	0	TNEG	TNEG	347
6	experiment	RVvGV	183	0	12	1	0	TNEG	TNEG	327
6	experiment	RVvGV	184	1	3	40	0	HIT	HIT	366
6	experiment	RVvGV	185	1	3	40	0	HIT	HIT	327
6	experiment	RVvGV	186	0	18	1	0	TNEG	TNEG	346
6	experiment	RVvGV	187	0	18	1	0	TNEG	TNEG	362
6	experiment	RVvGV	188	0	6	1	0	TNEG	TNEG	348
6	experiment	RVvGV	189	0	18	1	0	TNEG	TNEG	322
6	experiment	RVvGV	190	0	6	1	0	TNEG	TNEG	349
6	experiment	RVvGV	191	1	18	40	0	HIT	HIT	354
6	experiment	RVvGV	192	1	18	40	0	HIT	HIT	394
6	experiment	RVvGV	193	0	12	1	0	TNEG	TNEG	439
6	experiment	RVvGV	194	1	18	40	0	HIT	HIT	370
6	experiment	RVvGV	195	1	12	40	0	HIT	HIT	351
6	experiment	RVvGV	196	1	18	40	0	HIT	HIT	354
6	experiment	RVvGV	197	1	3	40	0	HIT	HIT	335
6	experiment	RVvGV	198	0	12	1	0	TNEG	TNEG	335
6	experiment	RVvGV	199	1	3	40	0	HIT	HIT	303
6	experiment	RVvGV	200	0	18	1	0	TNEG	TNEG	378
6	experiment	RVvGV	201	0	18	1	0	TNEG	TNEG	362
6	experiment	RVvGV	202	1	6	40	0	HIT	HIT	300
6	experiment	RVvGV	203	1	3	40	0	HIT	HIT	327
6	experiment	RVvGV	204	1	3	40	0	HIT	HIT	287
6	experiment	RVvGV	205	0	12	1	0	TNEG	TNEG	343
6	experiment	RVvGV	206	0	6	1	0	TNEG	TNEG	317
6	experiment	RVvGV	207	1	12	40	0	HIT	HIT	319
6	experiment	RVvGV	208	0	12	1	0	TNEG	TNEG	446
6	experiment	RVvGV	209	0	18	1	0	TNEG	TNEG	346
6	experiment	RVvGV	210	1	12	40	0	HIT	HIT	327
6	experiment	RVvGV	211	1	18	40	0	HIT	HIT	290
6	experiment	RVvGV	212	0	3	1	0	TNEG	TNEG	1463
6	experiment	RVvGV	213	0	6	1	0	TNEG	TNEG	364
6	experiment	RVvGV	214	1	12	40	0	HIT	HIT	334
6	experiment	RVvGV	215	1	3	40	0	HIT	HIT	446
6	experiment	RVvGV	216	0	12	1	0	TNEG	TNEG	319
6	experiment	RVvGV	217	1	12	40	0	HIT	HIT	295
6	experiment	RVvGV	218	1	6	40	0	HIT	HIT	325
6	experiment	RVvGV	219	0	6	1	0	TNEG	TNEG	341
6	experiment	RVvGV	220	1	6	40	0	HIT	HIT	324
6	experiment	RVvGV	221	0	6	1	0	TNEG	TNEG	388
6	experiment	RVvGV	222	1	6	40	0	HIT	HIT	324
6	experiment	RVvGV	223	0	3	1	0	TNEG	TNEG	439
6	experiment	RVvGV	224	0	18	1	0	TNEG	TNEG	378
6	experiment	RVvGV	225	0	12	1	0	TNEG	TNEG	327
6	experiment	RVvGV	226	0	6	1	0	TNEG	TNEG	365
6	experiment	RVvGV	227	0	3	1	0	TNEG	TNEG	343
6	experiment	RVvGV	228	0	3	1	0	TNEG	TNEG	374
6	experiment	RVvGV	229	1	3	40	0	HIT	HIT	327
6	experiment	RVvGV	230	0	3	1	0	TNEG	TNEG	311
6	experiment	RVvGV	231	0	6	1	0	TNEG	TNEG	341
6	experiment	RVvGV	232	0	6	1	0	TNEG	TNEG	341
6	experiment	RVvGV	233	1	18	40	0	HIT	HIT	345
6	experiment	RVvGV	234	0	3	1	0	TNEG	TNEG	327
6	experiment	RVvGV	235	1	12	40	0	HIT	HIT	400
6	experiment	RVvGV	236	1	18	40	0	HIT	HIT	354
6	experiment	RVvGV	237	1	3	40	0	HIT	HIT	303
6	experiment	RVvGV	238	0	6	1	0	TNEG	TNEG	341
6	experiment	RVvGV	239	1	6	40	0	HIT	HIT	308
6	experiment	RVvGV	240	1	6	40	0	HIT	HIT	347
6	experiment	RVvGV	241	1	3	40	0	HIT	HIT	311
6	experiment	RVvGV	242	0	3	1	0	TNEG	TNEG	407
6	experiment	RVvGV	243	1	18	40	0	HIT	HIT	346
6	experiment	RVvGV	244	0	12	1	0	TNEG	TNEG	423
6	experiment	RVvGV	245	1	12	40	0	HIT	HIT	367
6	experiment	RVvGV	246	1	6	40	0	HIT	HIT	324
6	experiment	RVvGV	247	0	12	1	0	TNEG	TNEG	343
6	experiment	RVvGV	248	0	3	1	0	TNEG	TNEG	399
6	experiment	RVvGV	249	0	12	1	0	TNEG	TNEG	439
6	experiment	RVvGV	250	1	3	40	0	HIT	HIT	335
6	experiment	RVvGV	251	0	3	1	0	TNEG	TNEG	351
6	experiment	RVvGV	252	0	3	1	0	TNEG	TNEG	367
6	experiment	RVvGV	253	1	6	40	0	HIT	HIT	316
6	experiment	RVvGV	254	0	12	1	0	TNEG	TNEG	311
6	experiment	RVvGV	255	1	6	40	0	HIT	HIT	341
6	experiment	RVvGV	256	1	12	40	0	HIT	HIT	391
6	experiment	RVvGV	257	0	12	1	0	TNEG	TNEG	343
6	experiment	RVvGV	258	0	12	1	0	TNEG	TNEG	383
6	experiment	RVvGV	259	0	3	1	0	TNEG	TNEG	407
6	experiment	RVvGV	260	0	18	1	0	TNEG	TNEG	345
6	experiment	RVvGV	261	1	3	40	0	HIT	HIT	294
6	experiment	RVvGV	262	1	3	40	0	HIT	HIT	335
6	experiment	RVvGV	263	0	6	1	0	TNEG	TNEG	348
6	experiment	RVvGV	264	0	6	1	0	TNEG	TNEG	364
6	experiment	RVvGV	265	1	6	40	0	HIT	HIT	348
6	experiment	RVvGV	266	1	12	40	0	HIT	HIT	335
6	experiment	RVvGV	267	1	12	40	0	HIT	HIT	423
6	experiment	RVvGV	268	0	3	1	0	TNEG	TNEG	343
6	experiment	RVvGV	269	1	18	40	0	HIT	HIT	314
6	experiment	RVvGV	270	1	6	40	0	HIT	HIT	364
6	experiment	RVvGV	271	0	12	1	0	TNEG	TNEG	343
6	experiment	RVvGV	272	0	6	1	0	TNEG	TNEG	395
6	experiment	RVvGV	273	1	3	40	0	HIT	HIT	343
6	experiment	RVvGV	274	1	12	40	0	HIT	HIT	327
6	experiment	RVvGV	275	1	6	40	0	HIT	HIT	420
6	experiment	RVvGV	276	1	18	40	0	HIT	HIT	377
6	experiment	RVvGV	277	1	12	40	0	HIT	HIT	351
6	experiment	RVvGV	278	1	12	40	0	HIT	HIT	319
6	experiment	RVvGV	279	1	12	40	0	HIT	HIT	327
6	experiment	RVvGV	280	1	18	40	0	HIT	HIT	306
6	experiment	RVvGV	281	0	12	1	0	TNEG	TNEG	343
6	experiment	RVvGV	282	0	3	1	0	TNEG	TNEG	391
6	experiment	RVvGV	283	1	6	40	0	HIT	HIT	333
6	experiment	RVvGV	284	1	18	40	0	HIT	HIT	313
6	experiment	RVvGV	285	0	6	1	0	TNEG	TNEG	348
6	experiment	RVvGV	286	0	6	1	0	TNEG	TNEG	339
6	experiment	RVvGV	287	0	3	1	0	TNEG	TNEG	383
6	experiment	RVvGV	288	0	12	1	0	TNEG	TNEG	360
6	experiment	RVvGV	289	1	12	40	0	HIT	HIT	335
6	experiment	RVvGV	290	0	18	1	0	TNEG	TNEG	338
6	experiment	RVvGV	291	1	12	40	0	HIT	HIT	295
6	experiment	RVvGV	292	0	6	1	0	TNEG	TNEG	348
6	experiment	RVvGV	293	1	18	40	0	HIT	HIT	353
6	experiment	RVvGV	294	1	12	40	0	HIT	HIT	303
6	experiment	RVvGV	295	1	12	40	0	HIT	HIT	303
6	experiment	RVvGV	296	0	12	1	0	TNEG	TNEG	375
6	experiment	RVvGV	297	1	12	40	0	HIT	HIT	327
6	experiment	RVvGV	298	1	3	40	0	HIT	HIT	303
6	experiment	RVvGV	299	1	18	40	0	HIT	HIT	386
6	experiment	RVvGV	300	0	12	1	0	TNEG	TNEG	327
6	experiment	RVvGV	301	1	18	40	0	HIT	HIT	290
6	experiment	RVvGV	302	1	12	40	0	HIT	HIT	271
6	experiment	RVvGV	303	0	12	1	0	TNEG	TNEG	327
6	experiment	RVvGV	304	0	12	1	0	TNEG	TNEG	351
6	experiment	RVvGV	305	0	18	1	0	TNEG	TNEG	306
6	experiment	RVvGV	306	1	6	40	0	HIT	HIT	276
6	experiment	RVvGV	307	0	3	1	0	TNEG	TNEG	367
6	experiment	RVvGV	308	0	18	1	0	TNEG	TNEG	346
6	experiment	RVvGV	309	0	3	1	0	TNEG	TNEG	406
6	experiment	RVvGV	310	0	3	1	0	TNEG	TNEG	375
6	experiment	RVvGV	311	1	3	40	0	HIT	HIT	383
6	experiment	RVvGV	312	1	3	40	0	HIT	HIT	351
6	experiment	RVvGV	313	1	12	40	0	HIT	HIT	368
6	experiment	RVvGV	314	1	6	40	0	HIT	HIT	557
6	experiment	RVvGV	315	1	6	40	0	HIT	HIT	362
6	experiment	RVvGV	316	1	12	40	0	HIT	HIT	431
6	experiment	RVvGV	317	1	12	40	0	HIT	HIT	360
6	experiment	RVvGV	318	1	18	40	0	HIT	HIT	346
6	experiment	RVvGV	319	1	18	40	0	HIT	HIT	362
6	experiment	RVvGV	320	1	6	40	0	HIT	HIT	380
6	experiment	RVvGV	321	1	12	40	0	HIT	HIT	375
6	experiment	RVvGV	322	1	3	40	0	HIT	HIT	327
6	experiment	RVvGV	323	1	12	40	0	HIT	HIT	383
6	experiment	RVvGV	324	1	12	40	0	HIT	HIT	359
6	experiment	RVvGV	325	0	6	1	0	TNEG	TNEG	428
6	experiment	RVvGV	326	0	3	1	0	TNEG	TNEG	431
6	experiment	RVvGV	327	1	18	40	0	HIT	HIT	378
6	experiment	RVvGV	328	0	6	1	0	TNEG	TNEG	460
6	experiment	RVvGV	329	1	18	40	0	HIT	HIT	418
6	experiment	RVvGV	330	0	6	1	0	TNEG	TNEG	405
6	experiment	RVvGV	331	0	12	1	0	TNEG	TNEG	431
6	experiment	RVvGV	332	0	12	1	0	TNEG	TNEG	415
6	experiment	RVvGV	333	1	12	40	0	HIT	HIT	359
6	experiment	RVvGV	334	1	3	40	0	HIT	HIT	327
6	experiment	RVvGV	335	0	18	1	0	TNEG	TNEG	346
6	experiment	RVvGV	336	1	12	40	0	HIT	HIT	391
6	experiment	RVvGV	337	0	3	1	0	TNEG	TNEG	359
6	experiment	RVvGV	338	0	6	1	0	TNEG	TNEG	373
6	experiment	RVvGV	339	0	18	1	0	TNEG	TNEG	362
6	experiment	RVvGV	340	0	6	1	0	TNEG	TNEG	372
6	experiment	RVvGV	341	0	18	1	0	TNEG	TNEG	322
6	experiment	RVvGV	342	0	18	1	0	TNEG	TNEG	362
6	experiment	RVvGV	343	1	18	40	0	HIT	HIT	386
6	experiment	RVvGV	344	0	12	1	0	TNEG	TNEG	327
6	experiment	RVvGV	345	0	12	1	0	TNEG	TNEG	359
6	experiment	RVvGV	346	0	18	1	0	TNEG	TNEG	369
6	experiment	RVvGV	347	1	6	40	0	HIT	HIT	333
6	experiment	RVvGV	348	1	18	40	0	HIT	HIT	338
6	experiment	RVvGV	349	0	12	1	0	TNEG	TNEG	367
6	experiment	RVvGV	350	0	3	1	0	TNEG	TNEG	375
6	experiment	RVvGV	351	1	12	40	0	HIT	HIT	431
6	experiment	RVvGV	352	1	3	40	0	HIT	HIT	351
6	experiment	RVvGV	353	1	12	40	0	HIT	HIT	391
6	experiment	RVvGV	354	1	3	40	0	HIT	HIT	367
6	experiment	RVvGV	355	0	6	1	0	TNEG	TNEG	389
6	experiment	RVvGV	356	0	3	1	0	TNEG	TNEG	399
6	experiment	RVvGV	357	0	3	1	0	TNEG	TNEG	663
6	experiment	RVvGV	358	0	6	1	0	TNEG	TNEG	437
6	experiment	RVvGV	359	0	3	1	0	TNEG	TNEG	399
6	experiment	RVvGV	360	0	12	1	0	TNEG	TNEG	351
6	experiment	RVvGV	361	0	18	1	0	TNEG	TNEG	378
6	experiment	RVvGV	362	0	12	1	0	TNEG	TNEG	319
6	experiment	RVvGV	363	1	6	40	0	HIT	HIT	340
6	experiment	RVvGV	364	0	18	1	0	TNEG	TNEG	354
6	experiment	RVvGV	365	0	3	1	0	TNEG	TNEG	375
6	experiment	RVvGV	366	0	6	1	0	TNEG	TNEG	372
6	experiment	RVvGV	367	1	18	40	0	HIT	HIT	354
6	experiment	RVvGV	368	1	18	40	0	HIT	HIT	370
6	experiment	RVvGV	369	1	6	40	0	HIT	HIT	323
6	experiment	RVvGV	370	0	18	1	0	TNEG	TNEG	354
6	experiment	RVvGV	371	1	12	40	0	HIT	HIT	366
6	experiment	RVvGV	372	1	18	40	0	HIT	HIT	370
6	experiment	RVvGV	373	1	6	40	0	HIT	HIT	333
6	experiment	RVvGV	374	0	12	1	0	TNEG	TNEG	375
6	experiment	RVvGV	375	0	18	1	0	TNEG	TNEG	402
6	experiment	RVvGV	376	1	3	40	0	HIT	HIT	335
6	experiment	RVvGV	377	1	6	40	0	HIT	HIT	332
6	experiment	RVvGV	378	0	6	1	0	TNEG	TNEG	388
6	experiment	RVvGV	379	1	6	40	0	HIT	HIT	372
6	experiment	RVvGV	380	0	12	1	0	TNEG	TNEG	359
6	experiment	RVvGV	381	0	6	1	0	TNEG	TNEG	380
6	experiment	RVvGV	382	0	3	1	0	TNEG	TNEG	359
6	experiment	RVvGV	383	1	6	40	0	HIT	HIT	317
6	experiment	RVvGV	384	0	12	1	0	TNEG	TNEG	335
6	experiment	RVvGV	385	0	6	1	0	TNEG	TNEG	356
6	experiment	RVvGV	386	0	12	1	0	TNEG	TNEG	407
6	experiment	RVvGV	387	0	3	1	0	TNEG	TNEG	423
6	experiment	RVvGV	388	1	6	40	0	HIT	HIT	308
6	experiment	RVvGV	389	0	6	1	0	TNEG	TNEG	348
6	experiment	RVvGV	390	0	12	1	0	TNEG	TNEG	375
6	experiment	RVvGV	391	1	12	1	1	MISS	MISS	359
6	experiment	RVvGV	392	0	3	1	0	TNEG	TNEG	950
6	experiment	RVvGV	393	0	12	1	0	TNEG	TNEG	415
6	experiment	RVvGV	394	1	6	40	0	HIT	HIT	380
6	experiment	RVvGV	395	1	12	40	0	HIT	HIT	384
6	experiment	RVvGV	396	0	12	1	0	TNEG	TNEG	384
6	experiment	RVvGV	397	1	18	40	0	HIT	HIT	338
6	experiment	RVvGV	398	1	12	40	0	HIT	HIT	439
6	experiment	RVvGV	399	1	18	40	0	HIT	HIT	361
6	experiment	RVvGV	400	0	3	1	0	TNEG	TNEG	423
6	practice	RVvGV	1	0	6	1	0	TNEG	TNEG	3278
6	practice	RVvGV	2	1	18	40	0	HIT	HIT	735
6	practice	RVvGV	3	0	12	1	0	TNEG	TNEG	464
6	practice	RVvGV	4	1	18	40	0	HIT	HIT	461
6	practice	RVvGV	5	1	18	40	0	HIT	HIT	485
6	practice	RVvGV	6	0	12	1	0	TNEG	TNEG	376
6	practice	RVvGV	7	0	6	1	0	TNEG	TNEG	381
6	practice	RVvGV	8	0	18	1	0	TNEG	TNEG	365
6	practice	RVvGV	9	0	18	1	0	TNEG	TNEG	357
6	practice	RVvGV	10	0	3	1	0	TNEG	TNEG	423
6	experiment	RVvGV	1	1	6	40	0	HIT	HIT	349
6	experiment	RVvGV	2	1	3	40	0	HIT	HIT	337
6	experiment	RVvGV	3	0	18	1	0	TNEG	TNEG	350
6	experiment	RVvGV	4	0	18	1	0	TNEG	TNEG	350
6	experiment	RVvGV	5	1	18	40	0	HIT	HIT	310
6	experiment	RVvGV	6	1	18	40	0	HIT	HIT	318
6	experiment	RVvGV	7	0	6	1	0	TNEG	TNEG	342
6	experiment	RVvGV	8	1	3	40	0	HIT	HIT	345
6	experiment	RVvGV	9	1	6	40	0	HIT	HIT	734
6	experiment	RVvGV	10	0	3	1	0	TNEG	TNEG	417
6	experiment	RVvGV	11	0	18	1	0	TNEG	TNEG	470
6	experiment	RVvGV	12	0	3	1	0	TNEG	TNEG	376
6	experiment	RVvGV	13	1	6	40	0	HIT	HIT	367
6	experiment	RVvGV	14	1	6	40	0	HIT	HIT	318
6	experiment	RVvGV	15	0	6	1	0	TNEG	TNEG	311
6	experiment	RVvGV	16	0	18	1	0	TNEG	TNEG	357
6	experiment	RVvGV	17	1	18	40	0	HIT	HIT	389
6	experiment	RVvGV	18	0	18	1	0	TNEG	TNEG	326
6	experiment	RVvGV	19	0	6	1	0	TNEG	TNEG	406
6	experiment	RVvGV	20	0	12	1	0	TNEG	TNEG	424
6	experiment	RVvGV	21	1	6	40	0	HIT	HIT	348
6	experiment	RVvGV	22	1	18	40	0	HIT	HIT	372
6	experiment	RVvGV	23	1	3	40	0	HIT	HIT	384
6	experiment	RVvGV	24	1	12	40	0	HIT	HIT	313
6	experiment	RVvGV	25	0	18	1	0	TNEG	TNEG	365
6	experiment	RVvGV	26	1	3	40	0	HIT	HIT	328
6	experiment	RVvGV	27	1	12	40	0	HIT	HIT	368
6	experiment	RVvGV	28	0	12	1	0	TNEG	TNEG	344
6	experiment	RVvGV	29	0	3	1	0	TNEG	TNEG	328
6	experiment	RVvGV	30	1	18	40	0	HIT	HIT	372
6	experiment	RVvGV	31	1	6	40	0	HIT	HIT	317
6	experiment	RVvGV	32	0	3	1	0	TNEG	TNEG	879
6	experiment	RVvGV	33	0	18	1	0	TNEG	TNEG	484
6	experiment	RVvGV	34	0	12	1	0	TNEG	TNEG	424
6	experiment	RVvGV	35	1	12	40	0	HIT	HIT	488
6	experiment	RVvGV	36	0	6	1	0	TNEG	TNEG	437
6	experiment	RVvGV	37	1	12	40	0	HIT	HIT	368
6	experiment	RVvGV	38	0	12	1	0	TNEG	TNEG	409
6	experiment	RVvGV	39	0	6	1	0	TNEG	TNEG	445
6	experiment	RVvGV	40	1	3	40	0	HIT	HIT	375
6	experiment	RVvGV	41	1	3	40	0	HIT	HIT	480
6	experiment	RVvGV	42	1	18	40	0	HIT	HIT	483
6	experiment	RVvGV	43	1	6	40	0	HIT	HIT	517
6	experiment	RVvGV	44	1	18	40	0	HIT	HIT	386
6	experiment	RVvGV	45	0	18	1	0	TNEG	TNEG	363
6	experiment	RVvGV	46	0	3	1	0	TNEG	TNEG	359
6	experiment	RVvGV	47	0	3	1	0	TNEG	TNEG	383
6	experiment	RVvGV	48	1	18	40	0	HIT	HIT	354
6	experiment	RVvGV	49	1	3	40	0	HIT	HIT	335
6	experiment	RVvGV	50	0	3	1	0	TNEG	TNEG	319
6	experiment	RVvGV	51	0	6	1	0	TNEG	TNEG	556
6	experiment	RVvGV	52	1	6	40	0	HIT	HIT	300
6	experiment	RVvGV	53	0	18	1	0	TNEG	TNEG	322
6	experiment	RVvGV	54	1	12	40	0	HIT	HIT	320
6	experiment	RVvGV	55	1	3	40	0	HIT	HIT	280
6	experiment	RVvGV	56	1	12	40	0	HIT	HIT	303
6	experiment	RVvGV	57	0	12	1	0	TNEG	TNEG	343
6	experiment	RVvGV	58	1	18	40	0	HIT	HIT	338
6	experiment	RVvGV	59	0	3	1	0	TNEG	TNEG	335
6	experiment	RVvGV	60	0	6	1	0	TNEG	TNEG	324
6	experiment	RVvGV	61	0	6	1	0	TNEG	TNEG	373
6	experiment	RVvGV	62	0	6	1	0	TNEG	TNEG	373
6	experiment	RVvGV	63	1	12	40	0	HIT	HIT	391
6	experiment	RVvGV	64	0	12	1	0	TNEG	TNEG	343
6	experiment	RVvGV	65	1	18	40	0	HIT	HIT	314
6	experiment	RVvGV	66	1	3	40	0	HIT	HIT	327
6	experiment	RVvGV	67	1	6	40	0	HIT	HIT	332
6	experiment	RVvGV	68	1	6	40	0	HIT	HIT	404
6	experiment	RVvGV	69	1	3	40	0	HIT	HIT	351
6	experiment	RVvGV	70	1	6	40	0	HIT	HIT	341
6	experiment	RVvGV	71	1	6	40	0	HIT	HIT	365
6	experiment	RVvGV	72	1	6	40	0	HIT	HIT	308
6	experiment	RVvGV	73	1	18	40	0	HIT	HIT	282
6	experiment	RVvGV	74	1	3	40	0	HIT	HIT	295
6	experiment	RVvGV	75	0	12	1	0	TNEG	TNEG	335
6	experiment	RVvGV	76	1	12	40	0	HIT	HIT	303
6	experiment	RVvGV	77	0	3	1	0	TNEG	TNEG	350
6	experiment	RVvGV	78	0	6	1	0	TNEG	TNEG	332
